AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4,Marker,MarkerH
 4912.8203125000000000000000000, 4726.6665039062500000000000000, 4326.6665039062500000000000000, 4675.8974609375000000000000000, 4426.1538085937500000000000000, 4207.1791992187500000000000000, 4246.1538085937500000000000000, 4273.8461914062500000000000000, 4337.4360351562500000000000000, 4202.0512695312500000000000000, 4339.4873046875000000000000000, 4175.8974609375000000000000000, 5053.3330078125000000000000000, 4028.7177734375000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 20.0000000000000000000000000, 4.0000000000000000000000000
 4944.6152343750000000000000000, 4761.0253906250000000000000000, 4325.1279296875000000000000000, 4754.8715820312500000000000000, 4460.5126953125000000000000000, 4214.3588867187500000000000000, 4252.3076171875000000000000000, 4304.6152343750000000000000000, 4354.8715820312500000000000000, 4235.3842773437500000000000000, 4355.8974609375000000000000000, 4171.7949218750000000000000000, 5057.9487304687500000000000000, 4040.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 4946.6665039062500000000000000, 4790.2563476562500000000000000, 4314.3588867187500000000000000, 4788.2050781250000000000000000, 4460.5126953125000000000000000, 4212.3076171875000000000000000, 4251.2817382812500000000000000, 4305.6411132812500000000000000, 4364.1025390625000000000000000, 4229.7436523437500000000000000, 4354.8715820312500000000000000, 4171.2817382812500000000000000, 5065.6411132812500000000000000, 3991.7946777343750000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 4900.0000000000000000000000000, 4738.4614257812500000000000000, 4321.5385742187500000000000000, 4645.6411132812500000000000000, 4420.0000000000000000000000000, 4206.6665039062500000000000000, 4247.6923828125000000000000000, 4275.3842773437500000000000000, 4340.5126953125000000000000000, 4198.9741210937500000000000000, 4330.2563476562500000000000000, 4177.9487304687500000000000000, 5017.4355468750000000000000000, 3998.4614257812500000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 4921.5385742187500000000000000, 4732.3076171875000000000000000, 4328.2050781250000000000000000, 4677.9487304687500000000000000, 4447.1791992187500000000000000, 4208.7177734375000000000000000, 4256.4101562500000000000000000, 4287.6923828125000000000000000, 4347.6923828125000000000000000, 4212.3076171875000000000000000, 4347.1791992187500000000000000, 4179.4873046875000000000000000, 4997.9487304687500000000000000, 4058.4614257812500000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 4949.7436523437500000000000000, 4774.3588867187500000000000000, 4314.8715820312500000000000000, 4797.4355468750000000000000000, 4478.9741210937500000000000000, 4211.2817382812500000000000000, 4256.9228515625000000000000000, 4304.1025390625000000000000000, 4361.0253906250000000000000000, 4241.5385742187500000000000000, 4354.8715820312500000000000000, 4174.8715820312500000000000000, 5014.8715820312500000000000000, 4026.1538085937500000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 4917.4355468750000000000000000, 4748.7177734375000000000000000, 4320.0000000000000000000000000, 4713.3330078125000000000000000, 4444.6152343750000000000000000, 4207.6923828125000000000000000, 4247.6923828125000000000000000, 4286.1538085937500000000000000, 4343.0766601562500000000000000, 4235.8974609375000000000000000, 4327.6923828125000000000000000, 4170.7690429687500000000000000, 4975.3842773437500000000000000, 4000.5126953125000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 4923.5898437500000000000000000, 4724.1025390625000000000000000, 4322.0512695312500000000000000, 4661.5385742187500000000000000, 4424.1025390625000000000000000, 4207.6923828125000000000000000, 4247.1791992187500000000000000, 4280.5126953125000000000000000, 4336.9228515625000000000000000, 4217.9487304687500000000000000, 4322.0512695312500000000000000, 4172.3076171875000000000000000, 4950.2563476562500000000000000, 4033.8459472656250000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 4955.8974609375000000000000000, 4754.8715820312500000000000000, 4311.2817382812500000000000000, 4741.5385742187500000000000000, 4451.2817382812500000000000000, 4212.3076171875000000000000000, 4253.8461914062500000000000000, 4292.3076171875000000000000000, 4354.8715820312500000000000000, 4222.0512695312500000000000000, 4328.2050781250000000000000000, 4175.3842773437500000000000000, 5012.8203125000000000000000000, 3989.7434082031250000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 4940.5126953125000000000000000, 4758.4614257812500000000000000, 4316.4101562500000000000000000, 4732.8203125000000000000000000, 4464.1025390625000000000000000, 4210.2563476562500000000000000, 4255.8974609375000000000000000, 4290.2563476562500000000000000, 4361.5385742187500000000000000, 4247.1791992187500000000000000, 4328.7177734375000000000000000, 4185.1279296875000000000000000, 5020.0000000000000000000000000, 3984.1025390625000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
