AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4,Marker,MarkerH
 2891.2819824218750000000000000, 4193.8461914062500000000000000, 4220.0000000000000000000000000, 4270.2563476562500000000000000, 3806.6665039062500000000000000, 4190.7690429687500000000000000, 4196.9228515625000000000000000, 4181.0253906250000000000000000, 4213.8461914062500000000000000, 4083.0769042968750000000000000, 4171.2817382812500000000000000, 4158.9741210937500000000000000, 4148.7177734375000000000000000, 4096.4101562500000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 2.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 20.0000000000000000000000000, 6.0000000000000000000000000
 2790.7690429687500000000000000, 4183.0766601562500000000000000, 4205.6411132812500000000000000, 4249.7436523437500000000000000, 3786.6665039062500000000000000, 4185.1279296875000000000000000, 4181.0253906250000000000000000, 4173.3330078125000000000000000, 4183.0766601562500000000000000, 4049.7434082031250000000000000, 4175.8974609375000000000000000, 4152.8203125000000000000000000, 4161.0253906250000000000000000, 4101.5385742187500000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 2.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 2724.1025390625000000000000000, 4168.7177734375000000000000000, 4197.4360351562500000000000000, 4244.6152343750000000000000000, 3773.3332519531250000000000000, 4180.0000000000000000000000000, 4177.4360351562500000000000000, 4168.7177734375000000000000000, 4160.0000000000000000000000000, 4053.3332519531250000000000000, 4171.2817382812500000000000000, 4149.7436523437500000000000000, 4142.5639648437500000000000000, 4118.4614257812500000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 2.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 2665.6408691406250000000000000, 4158.4614257812500000000000000, 4196.9228515625000000000000000, 4272.3076171875000000000000000, 3648.7177734375000000000000000, 4174.8715820312500000000000000, 4170.7690429687500000000000000, 4167.1791992187500000000000000, 4152.3076171875000000000000000, 4039.4870605468750000000000000, 4146.6665039062500000000000000, 4140.0000000000000000000000000, 4108.2050781250000000000000000, 4125.1279296875000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 2.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 2653.8461914062500000000000000, 4172.3076171875000000000000000, 4217.9487304687500000000000000, 4288.2050781250000000000000000, 3721.0256347656250000000000000, 4212.3076171875000000000000000, 4200.0000000000000000000000000, 4177.9487304687500000000000000, 4211.7949218750000000000000000, 4074.8715820312500000000000000, 4183.0766601562500000000000000, 4158.4614257812500000000000000, 4161.0253906250000000000000000, 4193.3330078125000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 2.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 2619.4870605468750000000000000, 4167.6923828125000000000000000, 4224.6152343750000000000000000, 4268.7177734375000000000000000, 3823.5895996093750000000000000, 4225.1279296875000000000000000, 4211.7949218750000000000000000, 4182.0512695312500000000000000, 4215.3842773437500000000000000, 4101.0253906250000000000000000, 4201.5385742187500000000000000, 4156.9228515625000000000000000, 4188.7177734375000000000000000, 4240.5126953125000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 2.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 2531.7949218750000000000000000, 4144.1025390625000000000000000, 4197.4360351562500000000000000, 4264.1025390625000000000000000, 3713.8459472656250000000000000, 4172.8203125000000000000000000, 4175.8974609375000000000000000, 4172.3076171875000000000000000, 4155.8974609375000000000000000, 4024.1025390625000000000000000, 4151.2817382812500000000000000, 4131.2817382812500000000000000, 4133.3330078125000000000000000, 4210.2563476562500000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 2.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 2450.7692871093750000000000000, 4144.6152343750000000000000000, 4177.4360351562500000000000000, 4275.8974609375000000000000000, 3572.3076171875000000000000000, 4140.5126953125000000000000000, 4150.2563476562500000000000000, 4165.1279296875000000000000000, 4129.2304687500000000000000000, 3988.7177734375000000000000000, 4118.4614257812500000000000000, 4114.8715820312500000000000000, 4085.6408691406250000000000000, 4185.1279296875000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 2.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 2381.5383300781250000000000000, 4133.8461914062500000000000000, 4167.1791992187500000000000000, 4254.3588867187500000000000000, 3494.8718261718750000000000000, 4127.6923828125000000000000000, 4135.8974609375000000000000000, 4159.4873046875000000000000000, 4066.1538085937500000000000000, 4023.0769042968750000000000000, 4116.4101562500000000000000000, 4104.6152343750000000000000000, 4060.0000000000000000000000000, 4180.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 2.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 2368.2050781250000000000000000, 4130.2563476562500000000000000, 4178.9741210937500000000000000, 4261.5385742187500000000000000, 3577.9487304687500000000000000, 4128.7177734375000000000000000, 4157.4360351562500000000000000, 4164.6152343750000000000000000, 4062.5639648437500000000000000, 4034.8715820312500000000000000, 4153.3330078125000000000000000, 4123.0766601562500000000000000, 4101.5385742187500000000000000, 4231.2817382812500000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 2.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
