AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4,Marker,MarkerH
 4115.3842773437500000000000000, 3975.3845214843750000000000000, 4046.1538085937500000000000000, 3943.5895996093750000000000000, 3848.2050781250000000000000000, 4014.8715820312500000000000000, 4021.0256347656250000000000000, 3973.3332519531250000000000000, 3970.7690429687500000000000000, 3941.0256347656250000000000000, 3965.1281738281250000000000000, 4075.3845214843750000000000000, 3903.0769042968750000000000000, 3978.9743652343750000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 20.0000000000000000000000000, 5.0000000000000000000000000
 4108.2050781250000000000000000, 3965.1281738281250000000000000, 4052.8203125000000000000000000, 3929.7434082031250000000000000, 3827.1794433593750000000000000, 4010.7690429687500000000000000, 4025.6408691406250000000000000, 3968.2050781250000000000000000, 3952.3076171875000000000000000, 3935.8974609375000000000000000, 3951.7946777343750000000000000, 4069.2307128906250000000000000, 3902.5639648437500000000000000, 3962.0512695312500000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 4115.8974609375000000000000000, 3988.2050781250000000000000000, 4128.7177734375000000000000000, 3967.6921386718750000000000000, 3855.3845214843750000000000000, 4024.6152343750000000000000000, 4048.2050781250000000000000000, 4009.2307128906250000000000000, 3995.3845214843750000000000000, 3976.4101562500000000000000000, 3974.3588867187500000000000000, 4102.5639648437500000000000000, 3920.0000000000000000000000000, 3995.3845214843750000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 4107.6923828125000000000000000, 3934.8715820312500000000000000, 4130.2563476562500000000000000, 3902.0512695312500000000000000, 3806.1538085937500000000000000, 4003.0769042968750000000000000, 4000.5126953125000000000000000, 3935.3845214843750000000000000, 3932.8203125000000000000000000, 3911.2819824218750000000000000, 3914.8715820312500000000000000, 4068.7177734375000000000000000, 3856.4101562500000000000000000, 3924.1025390625000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 4110.7690429687500000000000000, 3955.3845214843750000000000000, 4130.2563476562500000000000000, 3919.4870605468750000000000000, 3829.7434082031250000000000000, 3997.4357910156250000000000000, 3989.2307128906250000000000000, 3912.8203125000000000000000000, 3917.4357910156250000000000000, 3924.1025390625000000000000000, 3942.0512695312500000000000000, 4095.8972167968750000000000000, 3892.3076171875000000000000000, 3939.4870605468750000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 4110.7690429687500000000000000, 3957.9487304687500000000000000, 4082.0512695312500000000000000, 3916.9230957031250000000000000, 3805.6408691406250000000000000, 3993.3332519531250000000000000, 3997.9487304687500000000000000, 3914.8715820312500000000000000, 3909.7434082031250000000000000, 3918.9743652343750000000000000, 3941.5383300781250000000000000, 4157.9487304687500000000000000, 3887.6921386718750000000000000, 3953.8459472656250000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 4111.7949218750000000000000000, 3953.8459472656250000000000000, 4079.4870605468750000000000000, 3907.6921386718750000000000000, 3796.4101562500000000000000000, 3998.9743652343750000000000000, 4013.8459472656250000000000000, 3926.1538085937500000000000000, 3921.0256347656250000000000000, 3908.7177734375000000000000000, 3924.6152343750000000000000000, 4127.6923828125000000000000000, 3875.8974609375000000000000000, 3951.2819824218750000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 4124.1025390625000000000000000, 4017.4357910156250000000000000, 4139.4873046875000000000000000, 3987.1794433593750000000000000, 3880.0000000000000000000000000, 4028.7177734375000000000000000, 4054.8715820312500000000000000, 3992.3076171875000000000000000, 3997.9487304687500000000000000, 3997.4357910156250000000000000, 3997.9487304687500000000000000, 4080.0000000000000000000000000, 3961.0256347656250000000000000, 4021.5383300781250000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 4124.6152343750000000000000000, 4017.9487304687500000000000000, 4113.3330078125000000000000000, 3988.2050781250000000000000000, 3868.7177734375000000000000000, 4026.1538085937500000000000000, 4056.4101562500000000000000000, 3983.5895996093750000000000000, 3982.5639648437500000000000000, 3990.7690429687500000000000000, 4007.1794433593750000000000000, 4083.5895996093750000000000000, 3969.7434082031250000000000000, 4017.4357910156250000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
 4131.7949218750000000000000000, 4054.8715820312500000000000000, 4152.8203125000000000000000000, 4036.4101562500000000000000000, 3929.7434082031250000000000000, 4035.3845214843750000000000000, 4074.8715820312500000000000000, 4014.8715820312500000000000000, 4014.8715820312500000000000000, 4017.9487304687500000000000000, 4044.6152343750000000000000000, 4130.2563476562500000000000000, 4003.0769042968750000000000000, 4051.7946777343750000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 4.0000000000000000000000000, 0.0000000000000000000000000, 0.0000000000000000000000000
